orderID,customerName,costTotal,employeeID,orderDateTime
17655,Customer_17655,19.24,1,2025-04-19 15:10:00
17656,Customer_17656,26.51,5,2025-04-19 14:53:00
17657,Customer_17657,26.32,5,2025-04-19 13:35:00
17658,Customer_17658,11.36,6,2025-04-19 13:52:00
17659,Customer_17659,23.86,5,2025-04-19 13:55:00
17660,Customer_17660,10.3,3,2025-04-19 18:25:00
17661,Customer_17661,32.68,4,2025-04-19 15:11:00
17662,Customer_17662,14.28,4,2025-04-19 11:06:00
17663,Customer_17663,5.75,2,2025-04-19 21:34:00
17664,Customer_17664,26.44,8,2025-04-19 11:13:00
17665,Customer_17665,4.79,3,2025-04-19 15:17:00
17666,Customer_17666,16.63,1,2025-04-19 19:54:00
17667,Customer_17667,6.73,1,2025-04-19 16:38:00
17668,Customer_17668,29.06,2,2025-04-19 10:15:00
17669,Customer_17669,24.74,5,2025-04-19 15:03:00
17670,Customer_17670,10.2,6,2025-04-19 16:12:00
17671,Customer_17671,19.67,2,2025-04-19 18:21:00
17672,Customer_17672,11.43,4,2025-04-19 13:50:00
17673,Customer_17673,5.19,2,2025-04-19 12:47:00
17674,Customer_17674,10.78,8,2025-04-19 10:08:00
17675,Customer_17675,33.85,1,2025-04-19 20:46:00
17676,Customer_17676,6.83,6,2025-04-19 15:38:00
17677,Customer_17677,27.93,5,2025-04-19 18:35:00
17678,Customer_17678,12.26,4,2025-04-19 17:07:00
17679,Customer_17679,32.65,4,2025-04-19 19:43:00
17680,Customer_17680,6.4,6,2025-04-19 18:00:00
17681,Customer_17681,32.69,7,2025-04-19 13:11:00
17682,Customer_17682,26.42,2,2025-04-19 10:08:00
17683,Customer_17683,9.04,7,2025-04-19 17:48:00
17684,Customer_17684,24.92,6,2025-04-19 14:04:00
17685,Customer_17685,30.63,8,2025-04-19 19:34:00
17686,Customer_17686,15.09,5,2025-04-19 20:51:00
17687,Customer_17687,26.41,5,2025-04-19 10:54:00
17688,Customer_17688,25.94,4,2025-04-19 15:22:00
17689,Customer_17689,31.36,7,2025-04-19 15:39:00
17690,Customer_17690,7.23,4,2025-04-19 16:36:00
17691,Customer_17691,17.96,4,2025-04-19 11:40:00
17692,Customer_17692,11.59,7,2025-04-19 16:37:00
17693,Customer_17693,10.48,5,2025-04-19 18:06:00
17694,Customer_17694,11.23,8,2025-04-19 11:37:00
17695,Customer_17695,18.7,5,2025-04-19 17:25:00
17696,Customer_17696,27.01,7,2025-04-19 13:07:00
17697,Customer_17697,20.43,7,2025-04-19 20:53:00
17698,Customer_17698,11.16,2,2025-04-19 19:42:00
17699,Customer_17699,34.01,8,2025-04-19 10:39:00
17700,Customer_17700,10.48,5,2025-04-19 14:09:00
17701,Customer_17701,31.98,8,2025-04-19 12:28:00
17702,Customer_17702,18.45,6,2025-04-19 19:13:00
17703,Customer_17703,22.28,1,2025-04-19 11:52:00
17704,Customer_17704,11.5,8,2025-04-19 14:53:00
17705,Customer_17705,29.17,7,2025-04-19 15:46:00
17706,Customer_17706,5.19,5,2025-04-19 17:15:00
17707,Customer_17707,15.68,7,2025-04-19 20:04:00
17708,Customer_17708,12.17,1,2025-04-19 12:20:00
17709,Customer_17709,13.44,3,2025-04-19 20:49:00
17710,Customer_17710,7.22,8,2025-04-19 19:30:00
17711,Customer_17711,11.51,6,2025-04-19 14:30:00
17712,Customer_17712,5.42,1,2025-04-19 15:59:00
17713,Customer_17713,25.45,3,2025-04-19 19:45:00
17714,Customer_17714,13.28,2,2025-04-19 17:08:00
17715,Customer_17715,17.74,3,2025-04-19 19:22:00
17716,Customer_17716,23.58,4,2025-04-19 15:14:00
17717,Customer_17717,25.61,6,2025-04-19 21:20:00
17718,Customer_17718,21.92,4,2025-04-19 10:08:00
17719,Customer_17719,19.7,6,2025-04-19 16:42:00
17720,Customer_17720,21.32,1,2025-04-19 18:01:00
17721,Customer_17721,23.38,8,2025-04-19 13:19:00
17722,Customer_17722,13.86,1,2025-04-19 11:23:00
17723,Customer_17723,5.75,1,2025-04-19 14:55:00
17724,Customer_17724,24.12,1,2025-04-19 19:20:00
17725,Customer_17725,32.22,3,2025-04-19 10:58:00
17726,Customer_17726,11.36,5,2025-04-19 14:20:00
17727,Customer_17727,19.47,8,2025-04-19 10:56:00
17728,Customer_17728,37.2,2,2025-04-19 18:18:00
17729,Customer_17729,24.97,3,2025-04-19 16:44:00
17730,Customer_17730,5.19,3,2025-04-19 21:59:00
17731,Customer_17731,24.64,1,2025-04-19 16:55:00
17732,Customer_17732,25.2,5,2025-04-19 14:14:00
17733,Customer_17733,6.4,6,2025-04-19 21:55:00
17734,Customer_17734,13.46,6,2025-04-19 12:01:00
17735,Customer_17735,25.76,8,2025-04-19 11:40:00
17736,Customer_17736,20.11,4,2025-04-19 19:04:00
17737,Customer_17737,5.15,2,2025-04-19 20:08:00
17738,Customer_17738,14.23,6,2025-04-19 18:41:00
17739,Customer_17739,10.84,6,2025-04-19 10:34:00
17740,Customer_17740,28.72,8,2025-04-19 14:43:00
17741,Customer_17741,26.08,5,2025-04-19 17:00:00
17742,Customer_17742,12.32,5,2025-04-19 21:38:00
17743,Customer_17743,10.38,8,2025-04-19 20:20:00
17744,Customer_17744,7.22,1,2025-04-19 18:06:00
17745,Customer_17745,17.3,5,2025-04-19 14:00:00
17746,Customer_17746,19.31,4,2025-04-19 12:03:00
17747,Customer_17747,10.65,6,2025-04-19 19:43:00
17748,Customer_17748,18.9,5,2025-04-19 16:44:00
17749,Customer_17749,11.64,4,2025-04-19 15:38:00
17750,Customer_17750,35.96,7,2025-04-19 18:14:00
17751,Customer_17751,24.27,3,2025-04-19 16:36:00
17752,Customer_17752,9.98,7,2025-04-19 12:27:00
17753,Customer_17753,17.02,1,2025-04-19 11:43:00
17754,Customer_17754,6.72,3,2025-04-19 18:22:00
17755,Customer_17755,29.88,3,2025-04-19 15:36:00
17756,Customer_17756,13.44,4,2025-04-19 12:40:00
17757,Customer_17757,7.14,2,2025-04-19 13:17:00
17758,Customer_17758,29.06,8,2025-04-19 20:28:00
17759,Customer_17759,24.3,5,2025-04-19 20:39:00
17760,Customer_17760,20.29,2,2025-04-19 10:24:00
17761,Customer_17761,10.3,4,2025-04-19 11:33:00
17762,Customer_17762,10.84,3,2025-04-19 18:16:00
17763,Customer_17763,12.8,7,2025-04-19 20:41:00
17764,Customer_17764,24.58,7,2025-04-19 19:24:00
17765,Customer_17765,17.69,8,2025-04-19 13:46:00
17766,Customer_17766,32.14,5,2025-04-19 13:11:00
17767,Customer_17767,25.47,8,2025-04-19 15:54:00
17768,Customer_17768,9.58,2,2025-04-19 10:38:00
17769,Customer_17769,21.32,2,2025-04-19 20:09:00
17770,Customer_17770,25.9,4,2025-04-19 12:28:00
17771,Customer_17771,11.54,6,2025-04-19 20:48:00
17772,Customer_17772,21.61,2,2025-04-19 17:07:00
17773,Customer_17773,7.22,3,2025-04-19 15:25:00
17774,Customer_17774,32.09,6,2025-04-19 12:22:00
17775,Customer_17775,19.84,7,2025-04-19 18:17:00
17776,Customer_17776,31.88,7,2025-04-19 11:22:00
17777,Customer_17777,30.32,1,2025-04-19 12:58:00
17778,Customer_17778,18.45,7,2025-04-19 21:26:00
17779,Customer_17779,10.3,6,2025-04-19 15:39:00
17780,Customer_17780,11.19,4,2025-04-19 14:51:00
17781,Customer_17781,6.13,5,2025-04-19 12:49:00
17782,Customer_17782,22.0,6,2025-04-19 14:35:00
17783,Customer_17783,12.14,4,2025-04-19 17:05:00
17784,Customer_17784,6.13,7,2025-04-19 15:46:00
17785,Customer_17785,5.68,5,2025-04-19 16:23:00
17786,Customer_17786,33.69,1,2025-04-19 17:55:00
17787,Customer_17787,12.97,1,2025-04-19 21:40:00
17788,Customer_17788,21.3,6,2025-04-19 10:54:00
17789,Customer_17789,10.48,3,2025-04-19 11:56:00
17790,Customer_17790,26.46,4,2025-04-19 19:45:00
17791,Customer_17791,9.58,6,2025-04-19 19:17:00
17792,Customer_17792,6.83,2,2025-04-19 15:40:00
17793,Customer_17793,10.48,7,2025-04-19 21:41:00
17794,Customer_17794,18.18,4,2025-04-19 10:06:00
17795,Customer_17795,16.07,7,2025-04-19 16:58:00
17796,Customer_17796,25.08,3,2025-04-19 11:01:00
17797,Customer_17797,10.27,2,2025-04-19 10:20:00
17798,Customer_17798,24.61,8,2025-04-19 21:13:00
17799,Customer_17799,18.18,2,2025-04-19 10:20:00
17800,Customer_17800,20.18,7,2025-04-19 15:20:00
17801,Customer_17801,5.1,7,2025-04-19 15:13:00
17802,Customer_17802,13.44,3,2025-04-19 14:14:00
17803,Customer_17803,16.66,3,2025-04-19 13:58:00
17804,Customer_17804,5.19,3,2025-04-19 19:04:00
17805,Customer_17805,12.26,3,2025-04-19 14:34:00
17806,Customer_17806,19.79,2,2025-04-19 12:17:00
17807,Customer_17807,14.46,1,2025-04-20 11:32:00
17808,Customer_17808,23.1,5,2025-04-20 18:50:00
17809,Customer_17809,6.13,6,2025-04-20 10:10:00
17810,Customer_17810,6.15,5,2025-04-20 12:40:00
17811,Customer_17811,29.9,8,2025-04-20 20:37:00
17812,Customer_17812,20.01,6,2025-04-20 11:27:00
17813,Customer_17813,12.88,3,2025-04-20 18:49:00
17814,Customer_17814,16.84,8,2025-04-20 19:57:00
17815,Customer_17815,24.94,5,2025-04-20 12:59:00
17816,Customer_17816,25.56,2,2025-04-20 17:18:00
17817,Customer_17817,24.63,1,2025-04-20 12:18:00
17818,Customer_17818,21.5,5,2025-04-20 12:05:00
17819,Customer_17819,9.04,1,2025-04-20 21:56:00
17820,Customer_17820,11.23,2,2025-04-20 14:25:00
17821,Customer_17821,18.06,2,2025-04-20 10:11:00
17822,Customer_17822,25.36,7,2025-04-20 19:17:00
17823,Customer_17823,18.47,4,2025-04-20 12:12:00
17824,Customer_17824,19.65,8,2025-04-20 18:04:00
17825,Customer_17825,10.96,3,2025-04-20 19:22:00
17826,Customer_17826,5.77,7,2025-04-20 17:05:00
17827,Customer_17827,9.04,4,2025-04-20 18:26:00
17828,Customer_17828,25.27,4,2025-04-20 14:57:00
17829,Customer_17829,19.55,4,2025-04-20 18:28:00
17830,Customer_17830,20.01,2,2025-04-20 18:44:00
17831,Customer_17831,10.2,4,2025-04-20 15:20:00
17832,Customer_17832,19.61,3,2025-04-20 14:25:00
17833,Customer_17833,23.76,8,2025-04-20 12:32:00
17834,Customer_17834,27.52,1,2025-04-20 11:52:00
17835,Customer_17835,14.82,6,2025-04-20 21:31:00
17836,Customer_17836,5.42,1,2025-04-20 20:25:00
17837,Customer_17837,16.43,2,2025-04-20 12:34:00
17838,Customer_17838,31.09,6,2025-04-20 13:47:00
17839,Customer_17839,7.22,5,2025-04-20 20:26:00
17840,Customer_17840,23.21,1,2025-04-20 14:10:00
17841,Customer_17841,13.44,4,2025-04-20 19:04:00
17842,Customer_17842,34.49,5,2025-04-20 20:43:00
17843,Customer_17843,17.61,6,2025-04-20 17:51:00
17844,Customer_17844,23.42,6,2025-04-20 21:29:00
17845,Customer_17845,13.86,4,2025-04-20 19:55:00
17846,Customer_17846,14.44,4,2025-04-20 17:45:00
17847,Customer_17847,21.53,3,2025-04-20 19:26:00
17848,Customer_17848,16.59,1,2025-04-20 20:06:00
17849,Customer_17849,25.37,1,2025-04-20 14:52:00
17850,Customer_17850,16.67,6,2025-04-20 21:27:00
17851,Customer_17851,30.88,6,2025-04-20 12:10:00
17852,Customer_17852,22.69,3,2025-04-20 19:28:00
17853,Customer_17853,6.13,7,2025-04-20 18:21:00
17854,Customer_17854,35.44,5,2025-04-20 17:11:00
17855,Customer_17855,15.27,6,2025-04-20 18:02:00
17856,Customer_17856,10.48,5,2025-04-20 16:52:00
17857,Customer_17857,16.61,7,2025-04-20 13:27:00
17858,Customer_17858,10.38,2,2025-04-20 13:52:00
17859,Customer_17859,25.33,4,2025-04-20 17:02:00
17860,Customer_17860,23.86,6,2025-04-20 21:34:00
17861,Customer_17861,12.26,1,2025-04-20 12:42:00
17862,Customer_17862,11.34,4,2025-04-20 19:25:00
17863,Customer_17863,19.31,2,2025-04-20 19:02:00
17864,Customer_17864,32.69,6,2025-04-20 13:11:00
17865,Customer_17865,26.02,8,2025-04-20 17:54:00
17866,Customer_17866,25.28,5,2025-04-20 14:51:00
17867,Customer_17867,7.23,8,2025-04-20 19:17:00
17868,Customer_17868,6.73,6,2025-04-20 19:06:00
17869,Customer_17869,26.76,3,2025-04-20 19:15:00
17870,Customer_17870,14.68,1,2025-04-20 14:55:00
17871,Customer_17871,6.4,8,2025-04-20 15:15:00
17872,Customer_17872,19.64,7,2025-04-20 16:03:00
17873,Customer_17873,6.15,5,2025-04-20 11:49:00
17874,Customer_17874,10.3,8,2025-04-20 17:36:00
17875,Customer_17875,17.68,8,2025-04-20 18:15:00
17876,Customer_17876,12.3,5,2025-04-20 15:55:00
17877,Customer_17877,15.63,2,2025-04-20 11:37:00
17878,Customer_17878,16.22,5,2025-04-20 17:52:00
17879,Customer_17879,18.93,2,2025-04-20 15:43:00
17880,Customer_17880,15.0,2,2025-04-20 10:52:00
17881,Customer_17881,38.28,2,2025-04-20 19:01:00
17882,Customer_17882,19.78,8,2025-04-20 16:00:00
17883,Customer_17883,25.15,6,2025-04-20 16:30:00
17884,Customer_17884,22.9,6,2025-04-20 10:33:00
17885,Customer_17885,26.46,2,2025-04-20 21:58:00
17886,Customer_17886,9.58,6,2025-04-20 20:06:00
17887,Customer_17887,12.47,2,2025-04-20 15:18:00
17888,Customer_17888,4.52,5,2025-04-20 11:07:00
17889,Customer_17889,5.77,5,2025-04-20 17:32:00
17890,Customer_17890,13.44,5,2025-04-20 16:23:00
17891,Customer_17891,38.44,3,2025-04-20 17:16:00
17892,Customer_17892,5.68,2,2025-04-20 21:29:00
17893,Customer_17893,16.97,5,2025-04-20 14:33:00
17894,Customer_17894,6.83,3,2025-04-20 20:50:00
17895,Customer_17895,11.9,1,2025-04-20 16:55:00
17896,Customer_17896,22.94,3,2025-04-20 19:03:00
17897,Customer_17897,10.2,8,2025-04-20 21:39:00
17898,Customer_17898,21.84,5,2025-04-20 10:42:00
17899,Customer_17899,5.68,2,2025-04-20 21:51:00
17900,Customer_17900,16.43,4,2025-04-20 12:17:00
17901,Customer_17901,10.84,6,2025-04-20 21:47:00
17902,Customer_17902,27.9,5,2025-04-20 17:07:00
17903,Customer_17903,6.73,8,2025-04-20 19:53:00
17904,Customer_17904,10.3,7,2025-04-20 16:45:00
17905,Customer_17905,11.25,1,2025-04-20 11:24:00
17906,Customer_17906,23.57,7,2025-04-20 17:22:00
17907,Customer_17907,6.4,1,2025-04-20 21:11:00
17908,Customer_17908,25.67,5,2025-04-20 12:49:00
17909,Customer_17909,5.77,1,2025-04-20 16:51:00
17910,Customer_17910,4.79,3,2025-04-20 21:34:00
17911,Customer_17911,23.9,1,2025-04-20 12:48:00
17912,Customer_17912,32.23,6,2025-04-20 11:43:00
17913,Customer_17913,13.44,8,2025-04-20 12:56:00
17914,Customer_17914,23.02,1,2025-04-20 15:32:00
17915,Customer_17915,9.04,3,2025-04-20 19:02:00
17916,Customer_17916,24.06,4,2025-04-20 13:33:00
17917,Customer_17917,7.22,7,2025-04-20 10:42:00
17918,Customer_17918,17.94,5,2025-04-20 18:13:00
17919,Customer_17919,17.17,2,2025-04-20 16:11:00
17920,Customer_17920,13.44,5,2025-04-20 12:17:00
17921,Customer_17921,28.74,1,2025-04-20 13:19:00
17922,Customer_17922,19.42,2,2025-04-20 11:09:00
17923,Customer_17923,14.46,3,2025-04-20 19:52:00
17924,Customer_17924,17.03,8,2025-04-20 18:15:00
17925,Customer_17925,6.72,1,2025-04-20 15:22:00
17926,Customer_17926,15.67,6,2025-04-20 17:09:00
17927,Customer_17927,16.42,8,2025-04-20 19:55:00
17928,Customer_17928,26.74,5,2025-04-20 10:47:00
17929,Customer_17929,5.24,8,2025-04-20 16:44:00
17930,Customer_17930,26.9,8,2025-04-20 10:40:00
17931,Customer_17931,5.75,3,2025-04-20 15:46:00
17932,Customer_17932,22.89,5,2025-04-20 20:19:00
17933,Customer_17933,28.56,4,2025-04-20 17:07:00
17934,Customer_17934,18.59,2,2025-04-20 15:02:00
17935,Customer_17935,9.94,7,2025-04-20 18:02:00
17936,Customer_17936,6.15,5,2025-04-20 17:33:00
17937,Customer_17937,4.52,2,2025-04-20 20:32:00
17938,Customer_17938,13.13,4,2025-04-20 10:15:00
17939,Customer_17939,27.16,5,2025-04-20 15:31:00
17940,Customer_17940,14.46,5,2025-04-20 14:58:00
17941,Customer_17941,12.3,8,2025-04-20 12:35:00
17942,Customer_17942,21.12,4,2025-04-20 16:08:00
17943,Customer_17943,20.6,8,2025-04-20 18:08:00
17944,Customer_17944,19.91,5,2025-04-20 20:37:00
17945,Customer_17945,21.26,2,2025-04-20 20:38:00
17946,Customer_17946,6.64,7,2025-04-20 14:09:00
17947,Customer_17947,6.4,7,2025-04-20 17:41:00
17948,Customer_17948,11.97,8,2025-04-20 10:22:00
17949,Customer_17949,26.93,1,2025-04-20 21:27:00
17950,Customer_17950,23.86,6,2025-04-20 12:34:00
17951,Customer_17951,36.06,6,2025-04-20 16:07:00
17952,Customer_17952,10.84,5,2025-04-20 11:43:00
17953,Customer_17953,17.9,5,2025-04-20 21:33:00
17954,Customer_17954,12.3,2,2025-04-20 16:22:00
17955,Customer_17955,5.1,4,2025-04-20 12:33:00
17956,Customer_17956,25.96,5,2025-04-20 16:20:00
17957,Customer_17957,23.83,8,2025-04-20 18:25:00
17958,Customer_17958,5.75,4,2025-04-20 10:17:00
17959,Customer_17959,9.58,4,2025-04-20 16:31:00
17960,Customer_17960,15.19,3,2025-04-20 16:54:00
17961,Customer_17961,13.46,4,2025-04-20 18:06:00
17962,Customer_17962,13.44,8,2025-04-20 12:17:00
17963,Customer_17963,22.34,2,2025-04-20 12:24:00
17964,Customer_17964,24.27,6,2025-04-20 20:31:00
17965,Customer_17965,24.94,4,2025-04-20 18:10:00
17966,Customer_17966,24.57,1,2025-04-20 18:07:00
17967,Customer_17967,12.8,6,2025-04-20 17:24:00
17968,Customer_17968,30.46,1,2025-04-20 10:46:00
17969,Customer_17969,20.68,3,2025-04-20 19:44:00
17970,Customer_17970,13.66,7,2025-04-20 19:28:00
17971,Customer_17971,20.15,1,2025-04-20 15:59:00
17972,Customer_17972,23.46,7,2025-04-20 16:13:00
17973,Customer_17973,18.98,5,2025-04-20 11:45:00
17974,Customer_17974,18.14,2,2025-04-20 17:27:00
17975,Customer_17975,21.12,5,2025-04-20 10:44:00
17976,Customer_17976,11.55,3,2025-04-21 10:43:00
17977,Customer_17977,29.43,3,2025-04-21 21:33:00
17978,Customer_17978,13.28,8,2025-04-21 19:07:00
17979,Customer_17979,10.48,4,2025-04-21 17:33:00
17980,Customer_17980,16.93,1,2025-04-21 14:19:00
17981,Customer_17981,24.34,1,2025-04-21 18:42:00
17982,Customer_17982,41.54,1,2025-04-21 18:14:00
17983,Customer_17983,9.58,3,2025-04-21 18:26:00
17984,Customer_17984,26.7,2,2025-04-21 13:20:00
17985,Customer_17985,6.83,3,2025-04-21 11:26:00
17986,Customer_17986,34.0,8,2025-04-21 13:50:00
17987,Customer_17987,12.26,2,2025-04-21 17:51:00
17988,Customer_17988,11.88,3,2025-04-21 15:41:00
17989,Customer_17989,25.74,6,2025-04-21 11:03:00
17990,Customer_17990,14.72,4,2025-04-21 14:08:00
17991,Customer_17991,10.84,5,2025-04-21 20:11:00
17992,Customer_17992,13.54,1,2025-04-21 19:59:00
17993,Customer_17993,9.67,2,2025-04-21 13:19:00
17994,Customer_17994,12.8,1,2025-04-21 10:54:00
17995,Customer_17995,11.36,5,2025-04-21 10:24:00
17996,Customer_17996,19.57,1,2025-04-21 16:13:00
17997,Customer_17997,17.03,8,2025-04-21 21:57:00
17998,Customer_17998,23.14,2,2025-04-21 21:39:00
17999,Customer_17999,6.15,4,2025-04-21 14:21:00
18000,Customer_18000,19.86,3,2025-04-21 20:24:00
18001,Customer_18001,27.3,6,2025-04-21 10:58:00
18002,Customer_18002,31.4,2,2025-04-21 10:01:00
18003,Customer_18003,17.05,3,2025-04-21 15:07:00
18004,Customer_18004,12.8,1,2025-04-21 14:59:00
18005,Customer_18005,22.74,4,2025-04-21 10:46:00
18006,Customer_18006,30.61,6,2025-04-21 15:06:00
18007,Customer_18007,32.97,5,2025-04-21 20:44:00
18008,Customer_18008,15.27,5,2025-04-21 17:05:00
18009,Customer_18009,9.04,2,2025-04-21 17:25:00
18010,Customer_18010,11.66,6,2025-04-21 18:31:00
18011,Customer_18011,12.99,2,2025-04-21 11:22:00
18012,Customer_18012,5.15,3,2025-04-21 16:16:00
18013,Customer_18013,15.17,4,2025-04-21 11:49:00
18014,Customer_18014,19.07,3,2025-04-21 11:20:00
18015,Customer_18015,12.26,4,2025-04-21 10:07:00
18016,Customer_18016,19.88,7,2025-04-21 17:55:00
18017,Customer_18017,5.24,1,2025-04-21 21:04:00
18018,Customer_18018,10.3,3,2025-04-21 13:02:00
18019,Customer_18019,35.66,4,2025-04-21 19:34:00
18020,Customer_18020,33.42,1,2025-04-21 14:25:00
18021,Customer_18021,21.41,6,2025-04-21 20:04:00
18022,Customer_18022,13.46,1,2025-04-21 16:11:00
18023,Customer_18023,19.34,1,2025-04-21 13:45:00
18024,Customer_18024,17.27,5,2025-04-21 16:02:00
18025,Customer_18025,12.8,6,2025-04-21 17:06:00
18026,Customer_18026,16.89,3,2025-04-21 16:36:00
18027,Customer_18027,6.13,7,2025-04-21 17:51:00
18028,Customer_18028,23.42,2,2025-04-21 17:06:00
18029,Customer_18029,29.99,8,2025-04-21 14:55:00
18030,Customer_18030,24.59,8,2025-04-21 21:47:00
18031,Customer_18031,14.28,6,2025-04-21 17:35:00
18032,Customer_18032,30.78,7,2025-04-21 13:22:00
18033,Customer_18033,30.21,5,2025-04-21 11:33:00
18034,Customer_18034,27.54,7,2025-04-21 10:14:00
18035,Customer_18035,30.6,6,2025-04-21 14:43:00
18036,Customer_18036,26.67,2,2025-04-21 16:38:00
18037,Customer_18037,22.84,4,2025-04-21 11:18:00
18038,Customer_18038,24.78,2,2025-04-21 17:21:00
18039,Customer_18039,10.2,7,2025-04-21 17:09:00
18040,Customer_18040,37.68,2,2025-04-21 18:06:00
18041,Customer_18041,17.49,7,2025-04-21 10:11:00
18042,Customer_18042,21.67,7,2025-04-21 20:12:00
18043,Customer_18043,21.68,4,2025-04-21 11:35:00
18044,Customer_18044,22.93,5,2025-04-21 15:15:00
18045,Customer_18045,13.66,7,2025-04-21 14:40:00
18046,Customer_18046,38.46,1,2025-04-21 17:38:00
18047,Customer_18047,23.38,5,2025-04-21 10:18:00
18048,Customer_18048,23.75,8,2025-04-21 14:24:00
18049,Customer_18049,29.24,5,2025-04-21 21:28:00
18050,Customer_18050,19.01,5,2025-04-21 13:21:00
18051,Customer_18051,26.26,1,2025-04-21 11:58:00
18052,Customer_18052,22.59,1,2025-04-21 16:25:00
18053,Customer_18053,7.23,3,2025-04-21 12:00:00
18054,Customer_18054,5.77,3,2025-04-21 13:55:00
18055,Customer_18055,25.47,1,2025-04-21 18:10:00
18056,Customer_18056,10.43,8,2025-04-21 11:23:00
18057,Customer_18057,22.77,3,2025-04-21 14:37:00
18058,Customer_18058,5.77,8,2025-04-21 16:43:00
18059,Customer_18059,32.51,7,2025-04-21 17:28:00
18060,Customer_18060,19.21,5,2025-04-21 19:00:00
18061,Customer_18061,29.96,3,2025-04-21 15:32:00
18062,Customer_18062,15.39,7,2025-04-21 10:44:00
18063,Customer_18063,24.92,6,2025-04-21 11:29:00
18064,Customer_18064,33.34,3,2025-04-21 10:11:00
18065,Customer_18065,12.26,6,2025-04-21 17:39:00
18066,Customer_18066,16.08,1,2025-04-21 20:01:00
18067,Customer_18067,32.98,6,2025-04-21 20:01:00
18068,Customer_18068,32.23,8,2025-04-21 13:35:00
18069,Customer_18069,5.75,8,2025-04-21 16:25:00
18070,Customer_18070,22.11,4,2025-04-21 16:08:00
18071,Customer_18071,7.23,2,2025-04-21 16:39:00
18072,Customer_18072,10.3,2,2025-04-21 10:56:00
18073,Customer_18073,11.5,1,2025-04-21 12:10:00
18074,Customer_18074,11.54,8,2025-04-21 14:22:00
18075,Customer_18075,28.34,8,2025-04-21 14:11:00
18076,Customer_18076,22.03,3,2025-04-21 15:00:00
18077,Customer_18077,11.52,4,2025-04-21 11:18:00
18078,Customer_18078,20.96,4,2025-04-21 13:19:00
18079,Customer_18079,11.5,1,2025-04-21 21:26:00
18080,Customer_18080,5.68,4,2025-04-21 17:15:00
18081,Customer_18081,24.76,8,2025-04-21 20:09:00
18082,Customer_18082,13.66,8,2025-04-21 16:00:00
18083,Customer_18083,38.48,6,2025-04-21 18:09:00
18084,Customer_18084,40.52,1,2025-04-21 18:02:00
18085,Customer_18085,12.97,6,2025-04-21 10:52:00
18086,Customer_18086,16.77,1,2025-04-21 12:44:00
18087,Customer_18087,38.42,8,2025-04-21 15:11:00
18088,Customer_18088,33.01,5,2025-04-21 11:03:00
18089,Customer_18089,17.24,7,2025-04-21 14:50:00
18090,Customer_18090,21.17,8,2025-04-21 10:06:00
18091,Customer_18091,19.81,2,2025-04-21 15:31:00
18092,Customer_18092,40.2,2,2025-04-21 16:50:00
18093,Customer_18093,10.39,2,2025-04-21 12:34:00
18094,Customer_18094,30.39,2,2025-04-21 12:55:00
18095,Customer_18095,21.88,5,2025-04-21 12:42:00
18096,Customer_18096,23.76,5,2025-04-21 16:23:00
18097,Customer_18097,10.38,3,2025-04-21 18:44:00
18098,Customer_18098,14.28,8,2025-04-21 13:21:00
18099,Customer_18099,27.26,6,2025-04-21 11:22:00
18100,Customer_18100,30.52,3,2025-04-21 21:55:00
18101,Customer_18101,20.13,6,2025-04-21 18:09:00
18102,Customer_18102,28.12,7,2025-04-21 15:14:00
18103,Customer_18103,24.01,7,2025-04-21 19:32:00
18104,Customer_18104,24.62,1,2025-04-21 18:00:00
18105,Customer_18105,20.58,6,2025-04-21 17:36:00
18106,Customer_18106,24.77,2,2025-04-21 14:04:00
18107,Customer_18107,9.04,2,2025-04-21 21:38:00
18108,Customer_18108,26.76,6,2025-04-21 13:29:00
18109,Customer_18109,22.37,6,2025-04-21 15:51:00
18110,Customer_18110,5.24,6,2025-04-21 14:30:00
18111,Customer_18111,12.8,6,2025-04-21 16:33:00
18112,Customer_18112,16.41,4,2025-04-21 16:21:00
18113,Customer_18113,10.94,7,2025-04-21 10:31:00
18114,Customer_18114,17.45,2,2025-04-21 14:18:00
18115,Customer_18115,5.75,1,2025-04-21 13:01:00
18116,Customer_18116,10.61,5,2025-04-21 20:31:00
18117,Customer_18117,17.41,3,2025-04-21 11:14:00
18118,Customer_18118,13.46,3,2025-04-21 20:41:00
18119,Customer_18119,20.42,1,2025-04-21 12:18:00
18120,Customer_18120,20.28,2,2025-04-21 11:41:00
18121,Customer_18121,6.83,5,2025-04-21 10:05:00
18122,Customer_18122,19.02,2,2025-04-21 18:40:00
18123,Customer_18123,9.62,1,2025-04-21 14:16:00
18124,Customer_18124,27.23,4,2025-04-21 14:36:00
18125,Customer_18125,7.14,2,2025-04-21 15:22:00
18126,Customer_18126,23.82,6,2025-04-21 12:55:00
18127,Customer_18127,15.49,6,2025-04-21 11:56:00
18128,Customer_18128,5.75,2,2025-04-21 21:20:00
18129,Customer_18129,10.38,3,2025-04-21 16:35:00
18130,Customer_18130,21.65,6,2025-04-21 21:04:00
18131,Customer_18131,30.71,2,2025-04-21 15:09:00
18132,Customer_18132,28.78,8,2025-04-21 11:07:00
18133,Customer_18133,29.61,7,2025-04-21 16:09:00
18134,Customer_18134,9.58,7,2025-04-21 20:17:00
18135,Customer_18135,22.12,6,2025-04-21 10:02:00
